,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,context_annotations,created_at,id,public_metrics,tweet text,# likes,# retweets,# replies,# quotes,links,# Reactions,Countries from text,Link Text,Final Countries,Income Level
30,30,30,30,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 19:05:46+00:00,1.47E+18,"{'retweet_count': 103, 'reply_count': 65, 'like_count': 348, 'quote_count': 42}",The Federal Reserve signals multiple rate hikes are coming in 2022 as it moves to fight inflation,348,103,65,42,https://t.co/NPkV6j78Eb,558,[],,['Canada'],[]
31,31,31,31,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 19:02:40+00:00,1.47E+18,"{'retweet_count': 149, 'reply_count': 27, 'like_count': 455, 'quote_count': 30}",Writer bell hooks has died at age 69. The beloved author and professor influenced many through her dedication to making feminist theory accessible to all people.,455,149,27,30,https://t.co/nCTs0gup6O,661,[],,['Canada'],[]
32,32,32,32,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 17:39:38+00:00,1.47E+18,"{'retweet_count': 239, 'reply_count': 160, 'like_count': 1136, 'quote_count': 36}","Dr. Fauci says there is no need at the moment for a variant-specific Covid-19 booster, as current vaccines ""work against Omicron""",1136,239,160,36,https://t.co/SVrOZTyjyx,1571,[],,[''],[]
33,33,33,33,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 17:38:22+00:00,1.47E+18,"{'retweet_count': 90, 'reply_count': 122, 'like_count': 451, 'quote_count': 74}","Senate passes a $770 billion defense bill that includes changes to the military justice system, pay raises for service members and establishes a panel to investigate the Afghanistan war",451,90,122,74,https://t.co/HbxmPS8YwG,737,['Afghanistan'],,['Afghanistan'],[]
34,34,34,34,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '923552037635112960', 'name': 'John F. Kennedy', 'description': 'Former US President John F. Kennedy'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '923552037635112960', 'name': 'John F. Kennedy', 'description': 'Former US President John F. Kennedy'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 17:13:35+00:00,1.47E+18,"{'retweet_count': 300, 'reply_count': 104, 'like_count': 986, 'quote_count': 65}",Previously classified documents on the 1963 assassination of President John F. Kennedy have been released,986,300,104,65,https://t.co/gfebNMliUn,1455,[],,['Afghanistan'],[]
35,35,35,35,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 16:11:02+00:00,1.47E+18,"{'retweet_count': 142, 'reply_count': 60, 'like_count': 584, 'quote_count': 16}",Former Minneapolis police officer Derek Chauvin pleads guilty to violating George Floyd's federal civil rights in connection with his death,584,142,60,16,https://t.co/oPTsjAOQFI,802,['Minneapolis'],,['United States'],[]
36,36,36,36,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 13:27:07+00:00,1.47E+18,"{'retweet_count': 99, 'reply_count': 70, 'like_count': 349, 'quote_count': 8}",US Secretary of State Blinken cuts his overseas trip to Southeast Asia short after a reporter traveling with him tests positive for Covid-19,349,99,70,8,https://t.co/Zcfuo0gOYN,526,['US'],,['United States'],[]
37,37,37,37,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894937601323008', 'name': 'Tax planning', 'description': 'Tax planning'}}]",2021-12-15 12:31:46+00:00,1.47E+18,"{'retweet_count': 118, 'reply_count': 514, 'like_count': 608, 'quote_count': 67}",Trump tells court he will appeal yesterday's court ruling that would allow the House to obtain his tax returns ,608,118,514,67,https://t.co/qHV7ZWqJ9w,1307,[],,['United States'],[]
38,38,38,38,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '989578754463707136', 'name': 'Mark Meadows', 'description': 'US Representative Mark Meadows (NC-11)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '989578754463707136', 'name': 'Mark Meadows', 'description': 'US Representative Mark Meadows (NC-11)'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 04:12:53+00:00,1.47E+18,"{'retweet_count': 174, 'reply_count': 180, 'like_count': 1686, 'quote_count': 24}",The House votes to hold former President Trump's chief of staff Mark Meadows in contempt of Congress for defying a subpoena from the January 6 committee,1686,174,180,24,https://t.co/K31lbjBOi3,2064,[],,['United States'],[]
39,39,39,39,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '854851734442721280', 'name': 'New York City Police Department', 'description': 'New York City Police Department'}}]",2021-12-15 01:48:45+00:00,1.47E+18,"{'retweet_count': 321, 'reply_count': 158, 'like_count': 2535, 'quote_count': 50}",New York City will get its first female police commissioner to lead the nation's largest police department,2535,321,158,50,https://t.co/WPhm96SmUB,3064,['New York City'],,['United States'],[]
40,40,40,40,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-15 00:14:37+00:00,1.47E+18,"{'retweet_count': 601, 'reply_count': 561, 'like_count': 1403, 'quote_count': 180}","The number of Covid deaths in the US reaches 800,000, the highest reported toll of any country",1403,601,561,180,https://t.co/Izo9qn0VZw,2745,['US'],,['United States'],[]
41,41,41,41,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '954108520944648192', 'name': 'US Department of the Treasury', 'description': 'US Department of the Treasury'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894937601323008', 'name': 'Tax planning', 'description': 'Tax planning'}}]",2021-12-14 23:11:33+00:00,1.47E+18,"{'retweet_count': 244, 'reply_count': 167, 'like_count': 1913, 'quote_count': 26}",A federal judge dismissed former President Trump’s bid in court to stop the Treasury Department from turning over his tax returns to the House,1913,244,167,26,https://t.co/rwLSp9RFZU,2350,[],,['United States'],[]
42,42,42,42,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076073719025664', 'name': 'Traffic', 'description': 'Traffic'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 22:30:15+00:00,1.47E+18,"{'retweet_count': 171, 'reply_count': 145, 'like_count': 788, 'quote_count': 121}","A truck driver who crashed into traffic on Interstate 70 in Denver in 2019, killing four people, was sentenced to 110 years in prison",788,171,145,121,https://t.co/UihoDa2tnq,1225,['Denver'],,['United States'],[]
43,43,43,43,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 22:04:07+00:00,1.47E+18,"{'retweet_count': 75, 'reply_count': 61, 'like_count': 419, 'quote_count': 16}",The Senate voted to raise the national debt limit by $2.5 trillion and extend it into 2023. The measure now goes to the House.,419,75,61,16,https://t.co/wQxas2PkYo,571,[],,[''],[]
44,44,44,44,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '910293138056536064', 'name': 'Andrew Cuomo', 'description': 'Governor of New York, Andrew Cuomo'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '910293138056536064', 'name': 'Andrew Cuomo', 'description': 'Governor of New York, Andrew Cuomo'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 20:08:28+00:00,1.47E+18,"{'retweet_count': 125, 'reply_count': 87, 'like_count': 609, 'quote_count': 28}",A New York ethics commission says ex-Gov. Andrew Cuomo must return earnings on his $5.1 million book deal after earlier finding on use of state resources,609,125,87,28,https://t.co/5Dr2Hmkp0S,849,['New York'],,['United States'],[]
45,45,45,45,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 19:57:38+00:00,1.47E+18,"{'retweet_count': 62, 'reply_count': 31, 'like_count': 279, 'quote_count': 9}","Suspended South Carolina attorney Alex Murdaugh has agreed to a $4.3 million settlement with the family of his former housekeeper, according to attorney",279,62,31,9,https://t.co/2m8yTBiAZW,381,['South Carolina'],,['United States'],[]
46,46,46,46,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 19:42:48+00:00,1.47E+18,"{'retweet_count': 1300, 'reply_count': 1159, 'like_count': 2699, 'quote_count': 858}","Cornell University is shutting down its Ithaca, New York, campus and moving to ""alert level red"" after a ""rapid spread"" of Covid-19 among students",2699,1300,1159,858,https://t.co/d0ybKEzFE1,6016,"['Ithaca', 'New York']",,['United States'],[]
47,47,47,47,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 17:22:40+00:00,1.47E+18,"{'retweet_count': 322, 'reply_count': 295, 'like_count': 2535, 'quote_count': 41}",DC attorney general sues members of Proud Boys and Oath Keepers to recoup millions spent defending the US Capitol during the January 6 attack,2535,322,295,41,https://t.co/K45VlLf9GX,3193,"['DC', 'US']",,['United States'],[]
48,48,48,48,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-12-14 16:19:16+00:00,1.47E+18,"{'retweet_count': 212, 'reply_count': 93, 'like_count': 1138, 'quote_count': 12}",A judge sets a January 7 sentencing hearing for the three men convicted of murdering Ahmaud Arbery as he ran through their Georgia neighborhood,1138,212,93,12,https://t.co/3630WgWPM1,1455,['Georgia'],,['Georgia'],[]
